point_index,markov_p1,ml_mc_p1,ml_informed_markov_p1,ml_informed_markov_unsmoothed_p1,hybrid_p1,set1,set2,gm1,gm2
116,0.7383211992109119,0.6366666666666667,0.8490559252750683,0.681553472429395,0.664452238895427,1,0,5.0,5.0
117,0.7537768694374185,0.6699999999999999,0.8491085606058872,0.7080691995030137,0.6984841356087222,1,0,5.0,5.0
118,0.782990318672204,0.72,0.8615368529877926,0.7325301204361507,0.7477157402157697,1,0,5.0,5.0
119,0.8306604368988257,0.7866666666666666,0.8862618361885841,0.7755543079903208,0.8118897615997711,1,0,5.0,5.0
120,0.7247590805049822,0.6733333333333333,0.7899727827675261,0.692877696850241,0.6911609256861716,1,0,5.0,6.0
121,0.7354936100194391,0.6799999999999999,0.8063502739942224,0.6502312026396475,0.699977699606998,1,0,5.0,6.0
122,0.7201105742336593,0.6433333333333333,0.7693027684420722,0.6217279557879888,0.6653428090580934,1,0,5.0,6.0
123,0.7348043426250928,0.6666666666666667,0.79991637867338,0.697398438823007,0.6893792253194755,1,0,5.0,6.0
124,0.7148080537998766,0.7066666666666667,0.762852752317877,0.683357678913786,0.7100317733483934,1,0,5.0,6.0
125,0.7371561666766253,0.6466666666666667,0.79522653048932,0.7066004802919255,0.6732102533362546,1,0,5.0,6.0
126,0.7478870073914985,0.6799999999999999,0.8166235061434399,0.7086200448754718,0.7044393226609393,1,0,6.0,6.0
127,0.8003570422687503,0.7866666666666666,0.8682497088387044,0.7712633969800098,0.7945158153451946,1,0,6.0,6.0
128,0.8258062651396929,0.79,0.8934397580536085,0.7953502498458218,0.8107676337810219,1,0,6.0,6.0
129,0.8498253455750969,0.81,0.9128806993318052,0.8186037234624077,0.8346917142565602,1,0,6.0,6.0
130,0.8322472888469145,0.78,0.8959129149224535,0.803183190003186,0.8092584817542721,1,0,6.0,6.0
131,0.8101818818673021,0.8333333333333334,0.8713320782053529,0.7845415628560337,0.8178990323559792,1,0,6.0,6.0
132,0.7461989237070461,0.6599999999999999,0.8061903845621586,0.7033155254399617,0.6875836555862547,1,0,6.0,6.0
133,0.7821189221988385,0.72,0.8507526622857267,0.7637370394188012,0.7473323257674889,1,0,6.0,6.0
134,0.7455836587791206,0.71,0.8029284239946685,0.7031137672366711,0.7249451366872306,1,0,6.0,6.0
135,0.7015986797316307,0.64,0.7527894784638332,0.6404441845836336,0.6572476303248567,1,0,6.0,6.0
136,0.7450308155775349,0.7366666666666667,0.7998720464029878,0.7029914662976948,0.7406256971511443,1,0,6.0,6.0
137,0.8001389765990047,0.72,0.8541088176703409,0.7550407969749109,0.755261149703562,1,0,6.0,6.0
138,0.7450308155775349,0.6933333333333334,0.8018534564523077,0.7076467817477354,0.7133230264677579,1,0,6.0,6.0
139,0.6886842127472861,0.6466666666666667,0.7384035355568932,0.6604516904681247,0.6589918135169818,1,0,6.0,6.0
140,0.5713364416144608,0.5333333333333333,0.6072160628960931,0.5180173848560389,0.5358668738854084,1,1,0.0,0.0
141,0.5500719562640688,0.4733333333333334,0.5645078193109067,0.5005240675303195,0.47742605988963926,1,1,0.0,0.0
142,0.5669148546095957,0.53,0.5925418015870959,0.5134724643970702,0.5322148912765757,1,1,0.0,0.0
143,0.5808913390069311,0.5133333333333333,0.6170857950355544,0.5230437044846514,0.5151348801512959,1,1,0.0,0.0
144,0.5618711794858933,0.5133333333333333,0.5775613714108567,0.50755983321888,0.5146276758974015,1,1,0.0,0.0
145,0.5176008536894512,0.4633333333333334,0.5187177708352824,0.47044936898336487,0.467312951492782,1,1,0.0,0.0
146,0.5618711794858933,0.4066666666666666,0.568731464615545,0.5116622070462966,0.4356381757262556,1,1,0.0,0.0
147,0.5176008536894512,0.43000000000000005,0.5088990691750418,0.47044936898336487,0.44226411951652317,1,1,0.0,0.0
148,0.42540320913602236,0.3466666666666667,0.39877834866548023,0.3250323506641989,0.37081253969060246,1,1,0.0,1.0
149,0.41359974845296976,0.3733333333333333,0.4106774314640489,0.31824264785658807,0.38353415849697453,1,1,0.0,1.0
150,0.4298775708938771,0.3433333333333334,0.4130874785737342,0.3293219432119745,0.37045052776897036,1,1,0.0,1.0
151,0.4606450065703165,0.37,0.45669463143121525,0.4834379559639227,0.39356770170828226,1,1,0.0,1.0
152,0.5108508992205893,0.3766666666666667,0.4772925768721623,0.4856667606655106,0.4097654440299676,1,1,0.0,1.0
153,0.48062004694937976,0.3466666666666667,0.45490585564761166,0.3699860498253721,0.38774570328669866,1,1,0.0,1.0
154,0.3993162035155897,0.2833333333333333,0.36550459367994637,0.3123337088437954,0.3335925770789777,1,1,0.0,2.0
155,0.40468912132673396,0.32333333333333336,0.3809483364066707,0.3137785635029311,0.3520790450910016,1,1,0.0,2.0
156,0.3969895023679737,0.2733333333333333,0.35571238575085506,0.31098929255553576,0.329390796629037,1,1,0.0,2.0
157,0.3816727221467624,0.2766666666666666,0.3391129878624498,0.37816757578833815,0.3235693714477761,1,1,0.0,2.0
158,0.3943354497199971,0.31000000000000005,0.3461004710340073,0.3098692491577183,0.34204747089359894,1,1,0.0,2.0
159,0.40552127519648684,0.29666666666666663,0.39513466149729215,0.4391511729405968,0.34093420746879355,1,1,0.0,2.0
160,0.4108923466652312,0.2833333333333333,0.38220309103176986,0.3148395180014626,0.33860890577715574,1,1,1.0,2.0
161,0.43592425739775376,0.33999999999999997,0.3938019796430835,0.33376501014405735,0.3706957623672812,1,1,1.0,2.0
162,0.41576424389810973,0.3466666666666667,0.3962320071054306,0.3197066051187044,0.36785659035097584,1,1,1.0,2.0
163,0.398563758362823,0.30000000000000004,0.4291371696303825,0.4263171411220774,0.3394255033451292,1,1,1.0,2.0
