point_index,markov_p1,ml_mc_p1,ml_informed_markov_p1,ml_informed_markov_unsmoothed_p1,hybrid_p1,set1,set2,gm1,gm2
221,0.0330259517352125,0.00666666666666671,0.024598904870447247,0.015341355395505074,0.03267449460096522,1,2,3.0,4.0
222,0.04841880009119559,0.036666666666666625,0.06202196745897648,0.13274733301474462,0.047556976973396795,1,2,3.0,4.0
223,0.033878375047685205,0.0033333333333332993,0.04976289356722852,0.11108304168284444,0.03367474143625619,1,2,3.0,4.0
224,0.024601283284566677,0.00666666666666671,0.03912705797289395,0.0828473087926691,0.024362155062994675,1,2,3.0,4.0
225,0.03166323334004428,0.00666666666666671,0.024556916222104097,0.014723971348791443,0.031329945784399245,1,2,3.0,4.0
226,0.05417697971303592,0.023333333333333317,0.06730194440058457,0.1162052200359992,0.052737609548649804,1,2,3.0,4.0
227,0.10343785249842186,0.06000000000000005,0.1014049475348201,0.15367048497796887,0.09822531019861123,1,2,3.0,4.0
228,0.021373753128119177,0.010000000000000009,0.01339464369248411,0.0071362004248376465,0.021146278065556794,1,2,3.0,5.0
229,0.022936116717475086,0.0033333333333332993,0.031309807681569435,0.06110828733434581,0.022805431494914142,1,2,3.0,5.0
230,0.0207211785271727,0.013333333333333308,0.025083235287643557,0.04558184107377927,0.02052416932200365,1,2,3.0,5.0
231,0.022846022817192835,0.010000000000000009,0.014512565761672036,0.007651550603776425,0.022589102360848975,1,2,3.0,5.0
232,0.01998158360398483,0.00666666666666671,0.012293985036735844,0.006975857842377309,0.01980405137815392,1,2,3.0,5.0
233,0.023192504464596975,0.0,0.014573816936893413,0.007771752581087643,0.023192504464596975,1,2,3.0,5.0
234,0.024763243301359483,0.00666666666666671,0.016251331149283788,0.008554128824488694,0.02452195561289691,1,2,4.0,5.0
235,0.050360806520158063,0.020000000000000018,0.0341800162960646,0.022178981717419166,0.04914637425935174,1,2,4.0,5.0
236,0.09420485563036252,0.046666666666666634,0.06651864389605744,0.05184122378992739,0.0897679579937509,1,2,4.0,5.0
