point_index,markov_p1,ml_mc_p1,ml_informed_markov_p1,ml_informed_markov_unsmoothed_p1,hybrid_p1,set1,set2,gm1,gm2
240,0.45786360893001077,0.2433333333333333,0.3851130458986214,0.2415993073999111,0.3534588748062944,1,2,2.0,2.0
241,0.4894153861491981,0.25,0.41823377477116774,0.2601162197469957,0.36970769307459905,1,2,2.0,2.0
242,0.4633168382232511,0.2733333333333333,0.39655939032179477,0.24649464309934355,0.35945918888342937,1,2,2.0,2.0
243,0.504290702949991,0.3433333333333334,0.4420155985081361,0.27543568199561497,0.3937666424798861,1,2,2.0,2.0
244,0.5660473095125447,0.30666666666666664,0.5023545114504882,0.3370087986642505,0.4069605152337395,1,2,2.0,2.0
245,0.4165737951658025,0.2766666666666666,0.36261026353876225,0.16705929858765156,0.33915851739628067,1,2,2.0,3.0
246,0.3808200703087903,0.18666666666666665,0.29203126147839065,0.21115041392255174,0.30833613294906415,1,2,2.0,3.0
247,0.40843292613431215,0.26,0.3232164393237986,0.22471074674875313,0.33124780454446984,1,2,2.0,3.0
248,0.4303903226510779,0.22666666666666668,0.3487571125463653,0.23470040247828106,0.33803559860481147,1,2,2.0,3.0
249,0.4440151472922156,0.2533333333333333,0.39320960478545963,0.22124429745554375,0.34740302821971525,1,2,2.0,3.0
250,0.43354316888551914,0.2466666666666667,0.3717064711231137,0.20455749035046333,0.3413507611242186,1,2,2.0,3.0
251,0.3987611580940055,0.19333333333333336,0.32034678596287647,0.16775299340315752,0.31932906585321225,1,2,2.0,3.0
252,0.43354316888551914,0.22666666666666668,0.3400871920585664,0.2384452299514005,0.339759154546306,1,2,2.0,3.0
253,0.44852613806402564,0.25,0.35723226098199823,0.24189616376262557,0.3492630690320128,1,2,3.0,3.0
254,0.4840248028360712,0.2833333333333333,0.4036035842452289,0.2622238820984335,0.3702996367845197,1,2,3.0,3.0
255,0.5357285200569,0.2566666666666667,0.44597372989909767,0.30274058201057086,0.39247676864991354,1,2,3.0,3.0
256,0.5973005111742709,0.43000000000000005,0.506371315596513,0.3720868142550543,0.45342207156439795,1,2,3.0,3.0
257,0.40207128237924095,0.21333333333333337,0.30535152068712357,0.22912645508686724,0.3215430907863204,1,2,3.0,4.0
258,0.419750491684038,0.2533333333333333,0.34837265678219054,0.18156209065221862,0.33543246478634764,1,2,3.0,4.0
259,0.39272650174089163,0.20999999999999996,0.30059856062294577,0.154306530883225,0.3159813710097171,1,2,3.0,4.0
260,0.41793106565719274,0.22999999999999998,0.3367532293786738,0.1859993182747035,0.3314827754548841,1,2,3.0,4.0
261,0.3816244252461025,0.2566666666666667,0.27551612260157476,0.21759391907571912,0.3174794425086588,1,2,3.0,4.0
262,0.4215501702433655,0.2433333333333333,0.3330172547383491,0.19965378126006106,0.33481797628048315,1,2,3.0,4.0
263,0.4387488943283129,0.24,0.3411522230605626,0.23363508517488563,0.3433494250507227,1,2,4.0,4.0
264,0.4792736182580233,0.2366666666666667,0.36894339661636777,0.2624719888897429,0.3644396611714478,1,2,4.0,4.0
265,0.44575295657491065,0.2666666666666667,0.3572720227978625,0.2354980128154398,0.35024026862384716,1,2,4.0,4.0
266,0.4983792966016357,0.29333333333333333,0.395754418050678,0.27999452056044527,0.378085664817565,1,2,4.0,4.0
267,0.5776987407773919,0.3833333333333333,0.4755915172165568,0.34852322948676573,0.428685261736947,1,2,4.0,4.0
268,0.38571675315034626,0.22999999999999998,0.2880576004876165,0.22836106304824066,0.314087046701187,1,2,4.0,5.0
269,0.3374970440735088,0.21333333333333337,0.22503923198931886,0.09186691787736256,0.28452052749103396,1,2,4.0,5.0
270,0.2510457662653305,0.20666666666666667,0.17613184355647737,0.16413682217682635,0.23270240509788276,1,2,4.0,5.0
271,0.30599249663328043,0.19666666666666666,0.1952619752748097,0.07971280306985307,0.262991003513079,1,2,4.0,5.0
272,0.36169351694409446,0.2533333333333333,0.2520094667611694,0.12394449884996228,0.3067910239146422,1,2,4.0,5.0
273,0.4086027116694454,0.24,0.31760863017029206,0.1849356109220348,0.32767341006811157,1,2,4.0,5.0
274,0.4288096808113784,0.2433333333333333,0.31680541169920196,0.2424051715960004,0.3385445250387298,1,2,5.0,5.0
275,0.47088895394125363,0.31000000000000005,0.3529796155706746,0.2625491371229991,0.37113780249767636,1,2,5.0,5.0
276,0.5321773109185101,0.31666666666666665,0.4148977771902521,0.3061786493502323,0.3956872362256759,1,2,5.0,5.0
277,0.49072753590782936,0.36,0.3795556443807754,0.2796705678312954,0.39660371005419226,1,2,5.0,5.0
278,0.5730897146550739,0.3566666666666667,0.4635439457659969,0.3481534887516138,0.4187079404233434,1,2,5.0,5.0
279,0.37374319949097834,0.28,0.27584260599116184,0.2293513440294791,0.32124700777603044,1,2,5.0,6.0
280,0.3270203434010932,0.2433333333333333,0.21098575840953826,0.08980843441964637,0.2862926651681167,1,2,5.0,6.0
281,0.36310473724051084,0.19666666666666666,0.26291519182874934,0.2237571913440496,0.29763909614813217,1,2,5.0,6.0
282,0.3917985945005379,0.2433333333333333,0.2871996653210295,0.23480775626659312,0.3195455007324983,1,2,5.0,6.0
283,0.4096034728314999,0.2533333333333333,0.30416323989706817,0.24332629402997608,0.3304266021524288,1,2,5.0,6.0
284,0.39591872412268114,0.21999999999999997,0.298649031549179,0.18680519103291682,0.31851448550870143,1,2,5.0,6.0
285,0.41549842149760374,0.32666666666666666,0.30308018794626046,0.2427271793396284,0.35746167500805814,1,2,6.0,6.0
286,0.5145082454088594,0.33666666666666667,0.4173830838529611,0.2916274445158509,0.3947615823891163,1,2,6.0,6.0
287,0.41114480046219704,0.26,0.30155406188261713,0.23576421347628074,0.3325495042218546,1,2,6.0,6.0
288,0.2860830460837258,0.1466666666666666,0.1749983296815527,0.1424496076702675,0.2451875747880551,1,2,6.0,6.0
289,0.21768916271698724,0.13,0.1308922604217806,0.10833907888824168,0.19488998041057054,1,2,6.0,6.0
290,0.1492931456689105,0.08333333333333337,0.08850341621623148,0.07486718335494413,0.13829984361298098,1,2,6.0,6.0
291,0.19077958415558216,0.09666666666666668,0.11464471919027963,0.09439478619164299,0.17258442010772518,1,2,6.0,6.0
292,0.07189049406098491,0.013333333333333308,0.05571167929467058,0.049942213531521173,0.07032896977491421,1,2,6.0,6.0
293,0.15425297028730578,0.050000000000000044,0.09164613373880637,0.07511112061738279,0.1438276732585752,1,2,6.0,6.0
294,0.3037700760330566,0.18000000000000005,0.213527160718341,0.19193371324772923,0.25921284866115624,1,2,6.0,6.0
295,0.39188815987785997,0.22999999999999998,0.2890941256216485,0.24351116932701666,0.31741960633404437,1,2,6.0,6.0
296,0.49955526468917233,0.38,0.3920131365962546,0.3507570473825007,0.40869326352540136,1,2,6.0,6.0
297,0.39188815987785997,0.2533333333333333,0.2892607259433426,0.24351116932701666,0.32168704776196644,1,2,6.0,6.0
298,0.2739006066947003,0.12,0.19730396158934682,0.17977131940717006,0.2369644610879722,1,2,6.0,6.0
299,0.39188815987785997,0.23333333333333328,0.29089349880734694,0.23706807025144672,0.3178959074904142,1,2,6.0,6.0
300,0.1419458182216944,0.06333333333333335,0.08019220301789654,0.06104474483261613,0.131988236802502,1,2,6.0,6.0
301,0.39188815987785997,0.2433333333333333,0.28840944682359715,0.24354371002986708,0.31959147762619033,1,2,6.0,6.0
302,0.5996440888536753,0.3766666666666667,0.495617167054631,0.3603901406741741,0.4316677641394621,1,2,6.0,6.0
303,0.6891386468064931,0.5166666666666666,0.5866051976114766,0.47962969345974726,0.5224157326713275,2,2,0.0,0.0
304,0.7058416923382729,0.53,0.6123490582960243,0.5165464088460414,0.5405505015402964,2,2,0.0,0.0
305,0.6803098415247719,0.48,0.5661684563583944,0.48223656474258725,0.4880123936609909,2,2,0.0,0.0
306,0.7041227265607788,0.5166666666666666,0.5989868530432104,0.5006357246213065,0.5229152019964703,2,2,0.0,0.0
307,0.6698207700967047,0.43666666666666665,0.5492571025894939,0.47058917646493525,0.4661995197678048,2,2,0.0,0.0
308,0.7075420010116285,0.5266666666666666,0.5990693319638263,0.5048267952305105,0.5363133511650646,2,2,0.0,0.0
309,0.7237910914843255,0.5033333333333334,0.6218995232350317,0.5149244495277483,0.5048030517210067,2,2,1.0,0.0
310,0.7035581474845792,0.53,0.6053364020982331,0.5028714566917568,0.5404134888490748,2,2,1.0,0.0
311,0.7299486173295864,0.54,0.6341460939553645,0.523979106325717,0.555195889386367,2,2,1.0,0.0
312,0.7762143467658794,0.5533333333333333,0.6872120820358656,0.6445173143565639,0.5771073080994715,2,2,1.0,0.0
313,0.8459469548364591,0.7233333333333334,0.7577124565987206,0.6887477449995645,0.7781007509380629,2,2,1.0,0.0
314,0.8033696958951204,0.62,0.7199057408656848,0.6542891003014635,0.6640087270148289,2,2,1.0,0.0
315,0.6771686074977685,0.5266666666666666,0.571294632278706,0.49146024223926754,0.5346934368443254,2,2,1.0,1.0
316,0.6956882219297719,0.5066666666666666,0.5964918889166184,0.5051054980187929,0.5091869540701747,2,2,1.0,1.0
317,0.6673796100720225,0.47,0.5555980470007691,0.482046892765144,0.48184277660432134,2,2,1.0,1.0
318,0.6937823070257844,0.48,0.5897085778564309,0.5017921263354419,0.4885512922810314,2,2,1.0,1.0
319,0.6557497813543822,0.45666666666666667,0.5380587186243926,0.46997452032804365,0.4739205366062687,2,2,1.0,1.0
320,0.6975734506436627,0.51,0.6020792291694785,0.5485933044794157,0.5137514690128733,2,2,1.0,1.0
321,0.6557497813543821,0.5233333333333333,0.5453651186535958,0.4829928979939214,0.5295127675743156,2,2,1.0,1.0
322,0.6975734506436627,0.5266666666666666,0.5868220147370555,0.5056298116964653,0.5357816951454397,2,2,1.0,1.0
323,0.6557497813543821,0.44666666666666666,0.5409901214714322,0.4832155969062355,0.46896886556668965,2,2,1.0,1.0
324,0.6975734506436627,0.5366666666666666,0.5934092640308992,0.5476828695882577,0.5484664974916463,2,2,1.0,1.0
325,0.7155897393409865,0.5133333333333333,0.5939278745345274,0.6066576884454473,0.5187268374935374,2,2,2.0,1.0
326,0.6933746574324006,0.4866666666666667,0.5879897601466636,0.5033302926085836,0.4921788797537529,2,2,2.0,1.0
327,0.7223504925466703,0.5233333333333333,0.6201185078912007,0.5247164115695471,0.5326208007632891,2,2,2.0,1.0
328,0.7731486842977378,0.5700000000000001,0.6521436765622945,0.662496338975517,0.5984408158016834,2,2,2.0,1.0
329,0.849712707803495,0.75,0.7709945329007414,0.7056679934558789,0.7998563539017475,2,2,2.0,1.0
330,0.6643998432706921,0.4666666666666667,0.5480047103308117,0.49208640800555625,0.47984887844026836,2,2,2.0,2.0
331,0.6852230447086683,0.5166666666666666,0.5745610719665271,0.5049076832251185,0.5222852126014,2,2,2.0,2.0
332,0.6989343036958571,0.4733333333333334,0.5922557486989344,0.5126896785110209,0.4853653850860013,2,2,2.0,2.0
333,0.6830800600307158,0.5633333333333334,0.5687827757769134,0.5025173876049533,0.5785012520483351,2,2,2.0,2.0
334,0.6403168077957211,0.4966666666666667,0.5142592563178215,0.46957797184186467,0.4976243342741937,2,2,2.0,2.0
335,0.687342770117107,0.5366666666666666,0.5584524490180937,0.555883072588554,0.5477162475863655,2,2,2.0,2.0
336,0.6403168077957211,0.45666666666666667,0.5118957333991329,0.47167566605182387,0.4725830122311847,2,2,2.0,2.0
337,0.687342770117107,0.5033333333333334,0.5679250042938997,0.50669664394557,0.5045600629118919,2,2,2.0,2.0
338,0.7076000389758369,0.52,0.5929092474499251,0.5169983895109427,0.5275040015590334,2,2,3.0,2.0
339,0.7509655324772828,0.5933333333333333,0.6438855474338755,0.5541440712995838,0.6227580105068705,2,2,3.0,2.0
340,0.8141272662365225,0.6233333333333333,0.7051810130091647,0.728863365180114,0.6703958367827867,2,2,3.0,2.0
341,0.889344173627757,0.7866666666666666,0.8150222983857696,0.7743680546600612,0.845535103991025,2,2,3.0,2.0
342,0.8562902231129534,0.7666666666666666,0.7753914881877371,0.7185603334502542,0.814465896771353,2,2,3.0,2.0
343,0.6508503624670027,0.5,0.534347912218333,0.48496360720084497,0.5,2,2,3.0,3.0
344,0.6746794603108841,0.4966666666666667,0.5607195058362072,0.5058920833212097,0.4978534186242948,2,2,3.0,3.0
345,0.6903699838330095,0.5,0.5791997876822164,0.5142588693614705,0.5,2,2,3.0,3.0
346,0.6981853409823648,0.53,0.5894373521144889,0.5192018281343587,0.5400911204589419,2,2,3.0,3.0
347,0.7002866459990498,0.5066666666666666,0.5928173494579116,0.5187885886090257,0.5092482663910983,2,2,4.0,3.0
348,0.6726755245484636,0.4733333333333334,0.5704667442272155,0.5055296785505965,0.48396491686480697,2,2,4.0,3.0
349,0.708689584985623,0.5233333333333333,0.6072323362378332,0.5291079964567693,0.5319832917437736,2,2,4.0,3.0
350,0.7718266487011883,0.55,0.6791078460171867,0.5932739207178277,0.5721826648701189,2,2,4.0,3.0
351,0.717783126768047,0.5666666666666667,0.5984528642134476,0.6591949225939417,0.5868155280135173,2,2,4.0,3.0
352,0.666045352481853,0.4933333333333333,0.571852306524561,0.5079232121760471,0.4956361602553136,2,2,4.0,3.0
353,0.717783126768047,0.4666666666666667,0.6028564916314678,0.6595810169106635,0.4834077640067587,2,2,4.0,3.0
354,0.8088845105155612,0.6333333333333333,0.7266189077882249,0.6493797177128522,0.6801469805819274,2,2,4.0,3.0
355,0.6366627330530653,0.4833333333333333,0.5368425708457377,0.4870531497775342,0.488444313323991,2,2,4.0,4.0
356,0.6645388209535578,0.5033333333333334,0.5673749057850899,0.5614306739525952,0.5044080365841349,2,2,4.0,4.0
357,0.6219281415906086,0.49,0.5212684074815399,0.4820687321975742,0.4926385628318121,2,2,4.0,4.0
358,0.6616700003531352,0.49,0.5617121435966002,0.5052480599900803,0.49343340000706265,2,2,4.0,4.0
359,0.6863302944885914,0.51,0.5821745941313123,0.6581176490235144,0.5135266058897718,2,2,4.0,4.0
360,0.6673765042937756,0.4966666666666667,0.5535129025903229,0.6057135613537443,0.49780473225084737,2,2,4.0,4.0
361,0.6944949763986463,0.51,0.5969976807507276,0.7118977598517124,0.513689899527973,2,2,5.0,4.0
362,0.7497088525789888,0.6233333333333333,0.6508577458191289,0.5643189014898378,0.6545059614139284,2,2,5.0,4.0
363,0.7040378279752251,0.5266666666666666,0.6068904519186626,0.5331082263029945,0.5361264619364564,2,2,5.0,4.0
364,0.7757398394954051,0.6366666666666667,0.6847284394283166,0.5985458755387654,0.6746800005731886,2,2,5.0,4.0
365,0.7143649670480842,0.5700000000000001,0.6228072534746351,0.5469822191256242,0.5902110953867319,2,2,5.0,4.0
366,0.8178248380423416,0.6866666666666666,0.7336862471885695,0.6624007997615993,0.735632383980252,2,2,5.0,4.0
367,0.6222400714261295,0.4833333333333333,0.5315670373239743,0.493652822970426,0.4879635579364265,2,2,5.0,5.0
368,0.5588686584957999,0.43999999999999995,0.46533156556132504,0.4511698061440209,0.454264239019496,2,2,5.0,5.0
369,0.6078108511121759,0.4833333333333333,0.5150423507496187,0.48263336857865324,0.48748258392596133,2,2,5.0,5.0
370,0.5174646823366633,0.37,0.4232118433503034,0.41643861850949637,0.4083408174075325,2,2,5.0,5.0
371,0.3475273664905084,0.24,0.2652750476238217,0.2681036343244012,0.2959142305750644,2,2,5.0,5.0
372,0.4475537192095047,0.30333333333333334,0.35504362529710876,0.35221027651610615,0.3600600184446274,2,2,5.0,5.0
373,0.5906682006974336,0.5,0.49468838306017604,0.4700392885235154,0.5,2,2,5.0,5.0
374,0.6523173065523135,0.4766666666666667,0.5558992898019417,0.5099929855228689,0.4848636965279968,2,2,5.0,5.0
375,0.6788737543219037,0.4966666666666667,0.6127077880503917,0.7149600533648403,0.49788138058436826,2,2,6.0,5.0
376,0.7369108515784939,0.5533333333333333,0.7111019441924098,0.7975534084043379,0.5729149352794838,2,2,6.0,5.0
377,0.8214417398285638,0.6833333333333333,0.8264952784910349,0.8851608205535376,0.7339730823815845,2,2,6.0,5.0
378,0.7642728667795015,0.65,0.6740341083237749,0.6005111376233415,0.6842818600338505,2,2,6.0,5.0
379,0.8778694530005874,0.81,0.8834447492631552,0.9226772583198182,0.8520790608603641,2,2,6.0,5.0
380,0.602924278623825,0.4833333333333333,0.5201048441297208,0.49428069653625595,0.4873196981763497,2,2,6.0,6.0
381,0.0,0.0,0.0,0.0,0.0,2,2,6.0,6.0
382,0.0,0.0,0.0,0.0,0.0,2,2,6.0,6.0
383,0.0,0.0,0.0,0.0,0.0,2,2,6.0,6.0
384,0.5686637394287661,0.5066666666666666,0.5074753265293147,0.4960108380769541,0.5074932943034947,2,2,6.0,6.0
385,1.0,1.0,1.0,1.0,1.0,2,2,6.0,6.0
386,0.5686637394287661,0.52,0.5112120263029322,0.4942867784645376,0.5219465495771507,2,2,6.0,6.0
387,0.602924278623825,0.5066666666666666,0.5130549795650344,0.49098320820951025,0.5079501014927621,2,2,6.0,6.0
388,0.5686637394287661,0.5033333333333334,0.5057655967334465,0.4960108380769541,0.5037688693739697,2,2,6.0,6.0
389,0.602924278623825,0.5266666666666666,0.5109228413562767,0.49098409788251907,0.5307337393043817,2,2,6.0,6.0
390,0.7405390312456144,0.5351170568561873,0.5984877583684907,0.5172312104812877,0.5495446871644748,2,2,7.0,6.0
391,0.7139082023326125,0.54,0.5801325220824143,0.5023763455916223,0.5539126561866091,2,2,7.0,6.0
392,0.7486436361570195,0.5451505016722409,0.6138574192307137,0.5284480642610262,0.56352613588993,2,2,7.0,6.0
393,0.8095391106449932,0.5819397993311037,0.7326516279244852,0.8202524306034148,0.6192386831250187,2,2,7.0,6.0
394,0.9013219552576358,0.765886287625418,0.8859595238732635,0.9250325125488255,0.8379072613830187,2,2,7.0,6.0
395,0.8452812872033189,0.6733333333333333,0.7539676475548461,0.6576185726280417,0.732941957341595,2,2,7.0,6.0
396,0.679173992398043,0.4866666666666667,0.5453579447632462,0.48833802059510334,0.4918001953528367,2,2,7.0,7.0
397,0.6105083323622671,0.43333333333333335,0.43965492152798535,0.4053591259980033,0.4569566665371912,2,2,7.0,7.0
398,0.48740028867466445,0.36454849498327757,0.30255875928021303,0.32121513703722593,0.39782941568228203,2,2,7.0,7.0
399,0.5656453378414055,0.37,0.43505216451465223,0.4119352937188452,0.42086778783876544,2,2,7.0,7.0
400,0.3815109242673691,0.3010033444816054,0.2555057363920339,0.2636662150676339,0.33304482272409996,2,2,7.0,7.0
401,0.4898937930219649,0.31666666666666665,0.36224184156480876,0.34641029460943606,0.3801832796636093,2,2,7.0,7.0
402,0.6449645083120013,0.49,0.5042215926363288,0.4663806263190087,0.49309929016624,2,2,7.0,7.0
403,0.4898937930219649,0.41666666666666663,0.35900006399203976,0.34641029460943606,0.428871187725883,2,2,7.0,7.0
404,0.6449645083120013,0.51,0.5004823140258027,0.4663806263190087,0.51269929016624,2,2,7.0,7.0
405,0.4898937930219649,0.3466666666666667,0.35642032700068615,0.3469105889593843,0.39058965208229146,2,2,7.0,7.0
406,0.1299069821031299,0.050000000000000044,0.04488237450002408,0.027066123287135757,0.1219162838928169,2,2,7.0,8.0
407,0.07353073465079474,0.013333333333333308,0.023688656058216018,0.013398392136238502,0.07192547061566243,2,2,7.0,8.0
408,0.1470640602204284,0.026666666666666616,0.058288005542748156,0.03828163928181938,0.14064286589756111,2,2,7.0,8.0
409,0.2759769960391578,0.06666666666666665,0.13980137277048388,0.10256846114590956,0.24806895212282568,2,2,7.0,8.0
410,0.16563120761650796,0.046666666666666634,0.0741870775727228,0.052516611540868396,0.15452785046118944,2,2,7.0,8.0
411,0.35164154995596986,0.15384615384615385,0.2185887880252375,0.15963044321712383,0.29078142807602647,2,2,7.0,8.0
412,0.16563120761650796,0.050000000000000044,0.07583009655331485,0.05431109861340677,0.15406808685485715,2,2,7.0,8.0
413,0.35164154995596986,0.15333333333333332,0.22032732791017828,0.15963044321712383,0.29082703019169465,2,2,7.0,8.0
